"stock #","on website & classifieds","category","status","year","manufacturer","model","brand","title","price","sales price","website only price","hidden price","msrp","vin#","condition","location country","location region","location city","location postal code","location_phone","description","length","width","height","weight (lbs)","gvwr (lbs)","axle capacity (lbs)","payload capacity (lbs)","overall length","min width","min height","axles","subttile","sleeping capacity","slideouts","pull type","construction","is tilt","ramps","living quarters","conversion company","side wall height","custom conversion company","roof type","nose type","color","is rental","weekly rate","daily rate","monthly rate","external link","shortwall length","stalls","manger","configuration","midtack","admin-unit cost","admin-shipping cost","admin-prep cost","admin-total cost","admin-min sell price","admin-notes","is on special","is featured","created at date","append images on import","number of images","images"
"TM25638","Yes","trailer.utility","Available","2023","Aluma","7712H-S-TG","","2023 Aluma 7712H-S-TG Utility Trailer","$4775.00","$0.00","$0.00","$0.00","$5461.26","1YGUS121XPB255438","New","US","CO","Parker","80134","3038414910","ALUMA 7712H-S-TG SINGLE AXLE TRAILER*<BR/> STANDARD FEATURES<BR/> 2 COUPLER<BR/> A-FRAMED ALUMINUM TONGUE 48 LONG<BR/> SWIVEL TONGUE JACK 800LB CAPACITY<BR/> SAFETY CHAINS<BR/> ALUMINUM FENDERS<BR/> ALUMINUM WHEEL 5 ON 4.5 BOLT PATTERN<BR/> ST205/75R14 LRC RADIAL TIRES (1760 LB CAP/TIRE) <BR/> 3500 LB RUBBER TORSION AXLE W/ EASY LUBE HUBS<BR/> EXTRUDED ALUMINUM FLOOR<BR/> FRONT AND SIDE RETAINING WALLS<BR/> (4) STAKE POCKETS (2 PER SIDE) <BR/> ALUMINUM TAILGATE 77.5 WIDEx 44 LONG<BR/> OVERALL WIDTH = 101.5 <BR/> OVERALL LENGTH = 194.5 <BR/> 5 YEAR WARRANTY<BR/> LED LIGHTING PACKAGE<BR/> CASH CHECK OR FINANCED PRICE<BR/> FINANCING AVAILABLE TO THOSE WHO QUALIFY<BR/> NOT RESPONSIBLE FOR TYPOGRAPHICAL ERRORS<BR/>","12.00 ft","6.40 ft","","650.00","2990.00","","2340","","","","1","","","","2","","","","","","","","","","Silver","","","","","","","","","","","","","","0","","","No","No","2022-06-09T06:40:37-05:00","0","5","http://dealer-cdn.com/yWOEQR/tshpfU/31641eeb3252fd5144f853a98d478eb4,http://dealer-cdn.com/yWOEQR/yMHsaO/fa449e8586549be4570706b5e0379c6f,http://dealer-cdn.com/yWOEQR/4TbhD6/926d87d113aed34244de7a28daf7223d,http://dealer-cdn.com/yWOEQR/2hBjc0/632c8585dd3ee6a692efdd2fcd27f37f,http://dealer-cdn.com/yWOEQR/iDjVNA/852961f0b8d040686865c4556ea08447"
"TH25447","Yes","trailer.flatbed","Available","2022","H and H Trailer","H8220MX-100","","2022 H and H Trailer H8220MX-100 Flatbed Trailer","$7400.00","$6895.00","$0.00","$0.00","$8206.67","5JWMX2026NN569546","New","US","CO","Parker","80134","3038414910","MX SPEEDLOADER HH* \nMADE IN THE U.S.A. \nSTANDARD FEATURES\n 2 5/16&quot; 14000LB RATED POSI-LOCK COUPLER \n 7000 LB RATED DROP LEG JACK FOR MORE CLEARANCE \n LOW PROFILE HEADACHE RACK WITH FOUR SUPPORTS ON FRONT OF THE DECK \n CRITICAL TONGUE AREAS ARE BRACED AND GUSSETS ARE WELDED INTO PLACE \n FULL WRAP TONGUE \n DUAL EXTRA LONG SAFETY CHAINS WITH 'S' HOOKS \n 4-WHEEL ELECTRIC BRAKES WITH BREAK-AWAY KIT AND BATTERY \n FULL STRUCTURAL CHANNEL STEEL TONGUE FRAME AND CROSS MEMBERS FEATURING FULLY CONJOINED WELDS \n 5&quot; STEEL CHANNEL FRAME \n LEAF SPRING SUSPENSION MOUNTED TO EQUALIZED JIG FITTED SUSPENSION SYSTEM \n TEARDROP FENDERS WITH ATP ROCK GUARD \n TREATED 2X8 WOOD FLOORING \n FLOOR PRESSED INTO PLACE TO HELP ELIMINATE GAPS \n FRONT AND REAR END CAPS BOLTED INTO PLACE TO ELIMINATE BOARD CUPPING \n ROCK GUARD ON FENDERS FRONTS HELPS AGAINST CHIPPING \n MULTIPLE STAKE POCKETS &lt;BR/&gt; REVERSE TAPER CUT DOVETAIL \n FULL LED DOT LIGHTING WITH WIRING HARNESS \n CASH CHECK OR FINANCED PRICE \n FINANCING AVAILABLE FOR THOSE WHO QUALIFY \n NOT RESPONSIBLE FOR TYPOGRAPHICAL ERRORS","20.00 ft","6.80 ft","","2450.00","9900.00","","7450","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Yes","No","2022-06-10T01:38:38-05:00","0","7","http://dealer-cdn.com/yWOEQR/dSF4y0/98a30754bf3f961fbc79984f3da81012,http://dealer-cdn.com/yWOEQR/yfKeau/54491ef27c791a08f2fe339e31ef6d37,http://dealer-cdn.com/yWOEQR/EMjGAS/895551634a1e2c989e8bb87f6246abdc,http://dealer-cdn.com/yWOEQR/zZkQhE/a38c740b1b23e54240cb384369b925f5,http://dealer-cdn.com/yWOEQR/Hrjb6m/c268d506758de298b8ac01129e663117,http://dealer-cdn.com/yWOEQR/gEpC3E/aa79a57ec8641330338999d2348aa3e0,http://dealer-cdn.com/yWOEQR/ImZluC/093f62ec4b1baa7bf507eafa48555863"
"TH25450","Yes","trailer.flatbed","Available","2022","H and H Trailer","H8220MX-100","","2022 H and H Trailer H8220MX-100 Flatbed Trailer","$7400.00","$6895.00","$0.00","$0.00","$8206.70","5JWMX2021NN569549","New","US","CO","Parker","80134","3038414910","MX SPEEDLOADER HH* \nMADE IN THE U.S.A. \nSTANDARD FEATURES\n 2 5/16&quot; 14000LB RATED POSI-LOCK COUPLER \n 7000 LB RATED DROP LEG JACK FOR MORE CLEARANCE \n LOW PROFILE HEADACHE RACK WITH FOUR SUPPORTS ON FRONT OF THE DECK \n CRITICAL TONGUE AREAS ARE BRACED AND GUSSETS ARE WELDED INTO PLACE \n FULL WRAP TONGUE \n DUAL EXTRA LONG SAFETY CHAINS WITH 'S' HOOKS \n 4-WHEEL ELECTRIC BRAKES WITH BREAK-AWAY KIT AND BATTERY \n FULL STRUCTURAL CHANNEL STEEL TONGUE FRAME AND CROSS MEMBERS FEATURING FULLY CONJOINED WELDS \n 5&quot; STEEL CHANNEL FRAME \n LEAF SPRING SUSPENSION MOUNTED TO EQUALIZED JIG FITTED SUSPENSION SYSTEM \n TEARDROP FENDERS WITH ATP ROCK GUARD \n TREATED 2X8 WOOD FLOORING \n FLOOR PRESSED INTO PLACE TO HELP ELIMINATE GAPS \n FRONT AND REAR END CAPS BOLTED INTO PLACE TO ELIMINATE BOARD CUPPING \n ROCK GUARD ON FENDERS FRONTS HELPS AGAINST CHIPPING \n MULTIPLE STAKE POCKETS &lt;BR/&gt; REVERSE TAPER CUT DOVETAIL \n FULL LED DOT LIGHTING WITH WIRING HARNESS \n CASH CHECK OR FINANCED PRICE \n FINANCING AVAILABLE FOR THOSE WHO QUALIFY \n NOT RESPONSIBLE FOR TYPOGRAPHICAL ERRORS","20.00 ft","6.80 ft","","2450.00","9900.00","","7450","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Yes","No","2022-06-10T01:38:50-05:00","0","7","http://dealer-cdn.com/yWOEQR/8mzpjs/bc153c8663006530e57c4b868060d458,http://dealer-cdn.com/yWOEQR/vId5Cy/910a3f515bca004fc387fa4a1008b497,http://dealer-cdn.com/yWOEQR/CYg6ZU/edec6eb9f2aac9badadbf9a623c4611d,http://dealer-cdn.com/yWOEQR/X3Pr7o/71ead01324257eed81b658e253e9da5d,http://dealer-cdn.com/yWOEQR/j2TIsC/41c215ff97affad6f674e74e3fde7b2e,http://dealer-cdn.com/yWOEQR/jcjYjw/7564b2d143f151bcce16c519f209fae7,http://dealer-cdn.com/yWOEQR/A71uKW/000ee89f66e3dec476dd0591fcfeddd3"
"TH25763","Yes","trailer.cargo_enclosed","Available","2023","H and H Trailer","H8416TFT-070","","2023 H and H Trailer H8416TFT-070 Cargo / Enclosed Trailer","$11995.00","$0.00","$0.00","$0.00","$12587.93","5JWTC1620PN575869","New","US","CO","Parker","80134","3038414910","7x16 H&amp;H TANDEM AXLE CARGO TRAILER \nMADE IN THE U.S.A. \n2-5/16 COUPLER \nTube steel main frame and tongue \nWeather coated Tongue &amp; Rear Bulkhead \nSAFETY CHAINS \n2000lb rated jack \n30&quot; V-nose \n24 ATP rock guard with trim \nAluminum teardrop fenders \nFull tubular steel wall uprights 24 centers \nFormed channel steel cross-members on 16 centers (6' wide - 24&quot; centers) \nGalvanized roof bows on 24&quot; centers \nSmooth rivet-less .024 aluminum exterior walls \nFlat-top roof design with a slight slope for proper drainage \nDOT compliant \nLED lighting with Slimline digital LED tail lights \nDigital LED Lights \nWiring Enclosed in Conduit Smooth Rivetless Aluminum Exterior Walls \nFully Undercoated Body \nAll H&amp;H Enclosed Tandem Axle Trailers come STANDARD with: \nSpring assisted rear ramp door or double swing doors \n Engineered wood floor \n5.2mm wood interior walls with aluminum h-channel transitions \n12V Interior Wall Mounted Dome Light \n32 side escape door with RV latch \nCASH CHECK OR FINANCED PRICE \nFINANCING AVAILABLE FOR THOSE WHO QUALIFY \nNOT RESPONSIBLE FOR TYPOGRAPHICAL ERRORS","16.00 ft","7.00 ft","","2270.00","7000.00","","4730","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No","No","2022-06-23T02:01:35-05:00","0","7","http://dealer-cdn.com/yWOEQR/HnyPdQ/48d70c01503508fea7c61e86a362c374,http://dealer-cdn.com/yWOEQR/qEBvs0/59de9967f239ba5666b8b5c312006909,http://dealer-cdn.com/yWOEQR/tyfPOq/51196390c10a23cb012b20ac544bfdcb,http://dealer-cdn.com/yWOEQR/nR2cWe/4ff675d7af5534572d892ad64feaf389,http://dealer-cdn.com/yWOEQR/xOWlbk/131165dc82a6a3b265a3befadb6e3ecc,http://dealer-cdn.com/yWOEQR/dLr6XY/e52ecccf5d7f2f7476c24100862dc957,http://dealer-cdn.com/yWOEQR/BnUICG/516809ea43495c1bd020af99f98e48a4"
"TH25740","Yes","trailer.utility","Available","2022","H and H Trailer","H7610RS-030","","2022 H and H Trailer H7610RS-030 Utility Trailer","$3100.00","$0.00","$0.00","$0.00","$3232.47","5JWR11011NR574297","New","US","CO","Parker","80134","3038414910","RAIL SIDE UTILITY TRAILER<br/> MADE IN THE U.S.A.<BR/> 2 A-FRAME POSI-LOCK COUPLER WITH DUAL SAFETY CHAIN & HOOKS - - DOT APPROVED<br/> 2000lb RATED SWIVEL-UP JACK WITH FOOT<br/> SEALED WIRING HARNESS<br/> 4-PRONG FLAT PLUG<br/> 4 CHANNEL STEEL TONGUE<br/> 2X2X3/16 ANGLE STEEL FRAME & CROSSMEMBERS<br/> 2x2x3/16 ANGLE STEEL UPRIGHTS WITH 2x 1 TUBE STEEL TOP RAIL- 15 TALL<br/> ST205/75/R15 C RATED 6-PLY RADIALS ON 15 WHITE MODS 5 ON 4.5 BOLT PATTERN<br/> (1) 3500lb SPRING IDLER AXLE WITH EZ LUBE HUBS - 2990lb GVWR<br/> RADIUS FENDERS <br/> 2X8 TREATED #1 GRADE WOOD DECK WITH FRONT AND REAR END CAPS<br/> FULL LED DOT COMPLIANT LIGHTING<br/> 50 TUBE STEEL MAIN TRUSS RAMP GATE / FOLD FORWARD STORAGE / GRAB HANDLE- 2000 lb LOAD RATING<br/> (4) D-RINGS - SIDE MOUNTED FRONT AND REAR<br/> BLACK POWDER COATING STANDARD<br/> CASH CHECK OR FINANCED PRICE<br/> FINANCING AVAILABLE FOR THOSE WHO QUALIFY<BR/> NOT RESPONSIBLE FOR TYPOGRAPHICAL ERRORS<BR/>","10.00 ft","6.30 ft","","970.00","2990.00","","","","","","1","","","","2","","","","","","","","","","Black","","","","","","","","","","","","","","","","","No","No","2022-06-23T02:02:10-05:00","0","7","http://dealer-cdn.com/yWOEQR/SRQzZo/063fa30f8b7283f27d8c843e6ec5b6cc,http://dealer-cdn.com/yWOEQR/ZtTYYK/e7f8c29f2c29c198b35141f23186f244,http://dealer-cdn.com/yWOEQR/xzbcTQ/87acf9a3e0662d6c41b4eb05d4a31cd2,http://dealer-cdn.com/yWOEQR/6VvC5o/2fc7e8efb9cf14e6eab0ca94696f386c,http://dealer-cdn.com/yWOEQR/VOf42S/fe5714e416f93f06f8899b4d3bd9b7e9,http://dealer-cdn.com/yWOEQR/TdwhDk/3fbe23db121360e0eeddb4cf0d9a36af,http://dealer-cdn.com/yWOEQR/PPwwAC/2795ce7df3048bce2b02e157b4b4573b"
"TH25746","Yes","trailer.flatbed","Available","2022","H and H Trailer","H8220HDAD-100","","2022 H and H Trailer H8220HDAD-100 Flatbed Trailer","$9850.00","$8999.00","$0.00","$0.00","$10276.99","5JWA22023NN574303","New","US","CO","Parker","80134","3038414910","ALUMINUM CAR HAULER \nAluminum Channel Frame \n3&quot; Aluminum Channel Crossmembers \nAluminum Channel Tongue Fully Wrapped \nAluminum Tube Bulkhead \nA-Frame Posi-lock Coupler &amp; Dual Safety Chains \nSealed Wiring Harness \nSet-Back Jack with Foot \n2' Aluminum Extruded Plank Dovetail \n(2) 5' Aluminum Extrusion Ramps (4320 lb Load Rating) \nRamp Hook Bar and Lockable Ramp Carrier \nRemovable Aluminum Teardrop Fenders \nLeaf Spring Brake Axles with Easy Lube Hubs \nRadial Tires on 15&quot;Aluminum Wheels \nTreated #1 Grade Wood Deck \nFront and Rear Board End Caps \nMultiple Stake Pockets &amp; Rub Rail \nDOT Compliant LED Lighting \nLimited 3-Year Warranty \nCASH CHECK OR FINANCED PRICE \nFINANCING AVAILABLE FOR THOSE WHO QUALIFY \nNOT RESPONSIBLE FOR TYPOGRAPHICAL ERRORS","20.00 ft","6.80 ft","","1990.00","9900.00","","7910","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No","No","2022-06-23T02:02:11-05:00","0","8","http://dealer-cdn.com/yWOEQR/yq7PXM/bdb54eaa0ed62219f4a5a8979a377f24,http://dealer-cdn.com/yWOEQR/oCaQoS/f72183709823275e804dbca5a679825a,http://dealer-cdn.com/yWOEQR/8dd4Rk/f092b09b65e3dcb3f863106c3900464c,http://dealer-cdn.com/yWOEQR/mX7dtw/d38824513137669db4e724c965b5a65b,http://dealer-cdn.com/yWOEQR/JTIOyu/c797b5b0ccdcda071bf4837a6ce8a322,http://dealer-cdn.com/yWOEQR/aIfSLY/5ed18e66995e50f7ed6fbcc66c559470,http://dealer-cdn.com/yWOEQR/TSjXaC/5ef54e56e53d592d4209289bb602f709,http://dealer-cdn.com/yWOEQR/nY9PvM/6f743561348ac5b2f05d4e23f24ce30c"
"TH25747","Yes","trailer.flatbed","Available","2022","H and H Trailer","H8220HDAD-100","","2022 H and H Trailer H8220HDAD-100 Flatbed Trailer","$9850.00","$8999.00","$0.00","$0.00","$10276.99","5JWA22025NN574304","New","US","CO","Parker","80134","3038414910","ALUMINUM CAR HAULER \nAluminum Channel Frame \n3&quot; Aluminum Channel Crossmembers \nAluminum Channel Tongue Fully Wrapped \nAluminum Tube Bulkhead \nA-Frame Posi-lock Coupler &amp; Dual Safety Chains \nSealed Wiring Harness \nSet-Back Jack with Foot \n2' Aluminum Extruded Plank Dovetail \n(2) 5' Aluminum Extrusion Ramps (4320 lb Load Rating) \nRamp Hook Bar and Lockable Ramp Carrier \nRemovable Aluminum Teardrop Fenders \nLeaf Spring Brake Axles with Easy Lube Hubs \nRadial Tires on 15&quot;Aluminum Wheels \nTreated #1 Grade Wood Deck \nFront and Rear Board End Caps \nMultiple Stake Pockets &amp; Rub Rail \nDOT Compliant LED Lighting \nLimited 3-Year Warranty \nCASH CHECK OR FINANCED PRICE \nFINANCING AVAILABLE FOR THOSE WHO QUALIFY \nNOT RESPONSIBLE FOR TYPOGRAPHICAL ERRORS","20.00 ft","6.80 ft","","1990.00","9900.00","","7910","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No","No","2022-06-23T02:02:11-05:00","0","7","http://dealer-cdn.com/yWOEQR/q52MvQ/0cf76aa98aab21f013dec420dfab9f8b,http://dealer-cdn.com/yWOEQR/vgimsC/1f54b9ed6fc69f53f643017909990d70,http://dealer-cdn.com/yWOEQR/xLgmJ6/d6b902acf1ecbfcd4927ae14b96b1cb4,http://dealer-cdn.com/yWOEQR/MOg568/3e03ea5cfd18654398676924a12fec8d,http://dealer-cdn.com/yWOEQR/FHV2BM/cba3d6c32f0eda81d6145b61ee831a35,http://dealer-cdn.com/yWOEQR/RSpdJ2/6e03cd92e5acf0672fefd202d9916c62,http://dealer-cdn.com/yWOEQR/yiLdqq/10b837a3736ceaa7473d03570c770043"
"TH25748","Yes","trailer.flatbed","Available","2022","H and H Trailer","H8218HDAD-070","","2022 H and H Trailer H8218HDAD-070 Flatbed Trailer","$7895.00","$7225.00","$0.00","$0.00","$8246.18","5JWA21829NN574305","New","US","CO","Parker","80134","3038414910","ALUMINUM CAR HAULER \nAluminum Channel Frame \n3&quot; Aluminum Channel Crossmembers \nAluminum Channel Tongue Fully Wrapped \nAluminum Tube Bulkhead \nA-Frame Posi-lock Coupler &amp; Dual Safety Chains \nSealed Wiring Harness \nSet-Back Jack with Foot \n2' Aluminum Extruded Plank Dovetail \n(2) 5' Aluminum Extrusion Ramps (4320 lb Load Rating) \nRamp Hook Bar and Lockable Ramp Carrier \nRemovable Aluminum Teardrop Fenders \nLeaf Spring Brake Axles with Easy Lube Hubs \nRadial Tires on 15&quot;Aluminum Wheels \nTreated #1 Grade Wood Deck \nFront and Rear Board End Caps \nMultiple Stake Pockets &amp; Rub Rail \nDOT Compliant LED Lighting \nLimited 3-Year Warranty \nCASH CHECK OR FINANCED PRICE \nFINANCING AVAILABLE FOR THOSE WHO QUALIFY \nNOT RESPONSIBLE FOR TYPOGRAPHICAL ERRORS","18.00 ft","6.80 ft","","1570.00","7000.00","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No","No","2022-06-23T02:02:11-05:00","0","7","http://dealer-cdn.com/yWOEQR/EyTuT2/57f77d2ce9591df4aae1d24d4bb03ddb,http://dealer-cdn.com/yWOEQR/EyTuT2/df2cc1ae6c14b33254352611761bfa44,http://dealer-cdn.com/yWOEQR/EzGJ4i/66e1f07711e262bbc68474443d0af35c,http://dealer-cdn.com/yWOEQR/qBEFCS/c890946f44d8dc034cc565a374f9cf10,http://dealer-cdn.com/yWOEQR/vQ53NA/fdb0e78e68e5130203655eae6de987ef,http://dealer-cdn.com/yWOEQR/FLmfQW/103c39f6ff9e99e0e547c424f5a5b097,http://dealer-cdn.com/yWOEQR/dkybYG/0ec101c060fa9cc9c054c644668a3009"
"TH25749","Yes","trailer.flatbed","Available","2022","H and H Trailer","H8218HDAD-070","","2022 H and H Trailer H8218HDAD-070 Flatbed Trailer","$7895.00","$7225.00","$0.00","$0.00","$8246.18","5JWA21820NN574306","New","US","CO","Parker","80134","3038414910","ALUMINUM CAR HAULER \nAluminum Channel Frame \n3&quot; Aluminum Channel Crossmembers \nAluminum Channel Tongue Fully Wrapped \nAluminum Tube Bulkhead \nA-Frame Posi-lock Coupler &amp; Dual Safety Chains \nSealed Wiring Harness \nSet-Back Jack with Foot \n2' Aluminum Extruded Plank Dovetail \n(2) 5' Aluminum Extrusion Ramps (4320 lb Load Rating) \nRamp Hook Bar and Lockable Ramp Carrier \nRemovable Aluminum Teardrop Fenders \nLeaf Spring Brake Axles with Easy Lube Hubs \nRadial Tires on 15&quot;Aluminum Wheels \nTreated #1 Grade Wood Deck \nFront and Rear Board End Caps \nMultiple Stake Pockets &amp; Rub Rail \nDOT Compliant LED Lighting \nLimited 3-Year Warranty \nCASH CHECK OR FINANCED PRICE \nFINANCING AVAILABLE FOR THOSE WHO QUALIFY \nNOT RESPONSIBLE FOR TYPOGRAPHICAL ERRORS","18.00 ft","6.80 ft","","1570.00","7000.00","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No","No","2022-06-23T02:02:12-05:00","0","7","http://dealer-cdn.com/yWOEQR/OUKMl6/5c13e1efcc254a9016e4a3c3da318ef7,http://dealer-cdn.com/yWOEQR/K1V49g/e9591d1a66e17e5f3bf21ec773694c77,http://dealer-cdn.com/yWOEQR/A3lWKm/66685aab1823a299e51a030c5bab1ba0,http://dealer-cdn.com/yWOEQR/T71E8G/40b8339f2cf48237eee721a41f6fc777,http://dealer-cdn.com/yWOEQR/WbdMlk/cf5edaf5401ee62f84b49a2bd9cd8e9b,http://dealer-cdn.com/yWOEQR/ePHe1Q/629d1d7a683bb2061f4316054d221dc5,http://dealer-cdn.com/yWOEQR/TWqiy8/ee7b39b63ab102847239848b4a8d465c"
"TH25789","Yes","trailer.flatbed","Available","2022","H and H Trailer","H8218+4ILSDR-140","","2022 H and H Trailer H8218+4ILSDR-140 Flatbed Trailer","$10150.00","$0.00","$0.00","$0.00","$11009.45","5JWUF2226NR572679","New","US","CO","Parker","80134","3038414910","SUPER DELUXE RAMP INDUSTRIAL EQUIPMENT TRAILER*<BR/> Steel Channel Frame<BR/> 3Steel Channel Crossmembers<BR/> 6 Steel Channel Tongue Fully Wrapped<BR/> HD Tube Bulkhead<BR/> 2-5/16 Adjustable Height Coupler and Safety Chains<BR/> Sealed Wiring Harness and 7-way Plug<BR/> 12K Rated Drop Leg Jack<BR/> 4 Self Cleaning Steel Dovetail<BR/> (2) 48 x 38 Double Spring Assist Fold-over Ramps (8500 lb Load Rating)<BR/> Steel Formed Drive Over Fenders<BR/> Slipper Spring Brake Suspension<BR/> Radial Tires on Steel Wheels<BR/> Treated #1 Grade Wood Deck<BR/> Front & Rear Board End Caps<BR/> Stake Pockets<BR/> Spare Tire Mount<BR/> Full DOT Compliant LED Lighting<BR/> Limited 3-Year Warranty<BR/> CASH CHECK OR FINANCED PRICE<BR/> FINANCING AVAILABLE FOR THOSE WHO QUALIFY<BR/> NOT RESPONSIBLE FOR TYPOGRAPHICAL ERRORS<BR/>","22.00 ft","6.80 ft","","3350.00","14000.00","","10650","","","","2","","","","2-5/16","","","","","","","","","","Black","","","","","","","","","","","","","","0","","","No","No","2022-06-24T02:02:32-05:00","0","8","http://dealer-cdn.com/yWOEQR/nzfgOW/f6ad40b85e1be68965b3d1025f363e81,http://dealer-cdn.com/yWOEQR/M7ZkVk/6bdd608df9f702f211f56a1e742ac83b,http://dealer-cdn.com/yWOEQR/b3mrwG/30bc1d037fe0ececbf27ec441e08e952,http://dealer-cdn.com/yWOEQR/z1Blbs/da87cc1d627383fc3aba1c4aeb581f5a,http://dealer-cdn.com/yWOEQR/LvnOc4/2353b1ff9016485d59984320063cf3d7,http://dealer-cdn.com/yWOEQR/j8OgDI/0d8cd2f2f05dd0c1130a5428e11617f6,http://dealer-cdn.com/yWOEQR/HeFeQi/60b646568e486e1aa82aa16b257acdf2,http://dealer-cdn.com/yWOEQR/LLB8pk/0f1c99ce592eb99c1584a7f8090d3c79"
"TH25788","Yes","trailer.utility","Available","2022","H and H Trailer","H8218TRS-070","","2022 H and H Trailer H8218TRS-070 Utility Trailer","$6150.00","$0.00","$0.00","$0.00","$6435.20","5JWUT1821NR572678","New","US","CO","Parker","80134","3038414910","TRS RAIL SIDE TANDEM UTILITY TRAILER <br/> MADE IN THE U.S.A.<BR/> 2-5/16 A-FRAME POSI-LOCK COUPLER WITH DUAL SAFETY CHAINS & HOOKS DOT APPROVED<br/> SET-BACK JACK WITH FOOT<br/> 4 CHANNEL STEEL TONGUE<br/> SEALED WIRING HARNESS AND 7-WAY RV PLUG<br/> 4X3 ANGLE STEEL FRAME<br/> 3X2 ANGLE STEEL CROSSMEMBERS<br/> 2X2X3/16 ANGLE STEEL UPRIGHTS WITH TUBE STEEL <br/> 2X8 TREATED #1 GRADE WOOD DECK WITH FRONT AND REAR END CAPS<br/> ST205/75/R15 C RATED 6-PLY RADIALS ON 15 WHITE MODS 5 ON 4.5 BOLT PATTERN<br/> TEARDROP FENDERS WITH ATP ROCK GUARD FRONTS<br/> (2) 3500lb SPRING BRAKE AXLES WITH EZ LUBE HUBS 7000lb GVWR<br/> FULL LED  DOT COMPLIANT LIGHTING<br/> 50 TUBE STEEL MAIN TRUSS GATE LADDER STYLE / FOLD FORWARD STORAGE / GRAB HANDLE- 2000 lb LOAD RATING<br/> (4) D-RINGS FRONT AND REAR<br/> BLACK POWDER COATING STANDARD <br/> -CASH CHECK OR FINANCED PRICE<br/> FINANCING AVAILABLE FOR THOSE WHO QUALIFY<BR/> NOT RESPONSIBLE FOR TYPOGRAPHICAL ERRORS<BR/>","18.00 ft","6.80 ft","","1890.00","7000.00","","","","","","2","","","","2-5/16","","","","","","","","","","Black","","","","","","","","","","","","","","","","","No","No","2022-06-28T02:05:39-05:00","0","7","http://dealer-cdn.com/yWOEQR/LqRDX6/8b11cff917ca442712fcdab9dfc99332,http://dealer-cdn.com/yWOEQR/KR7Me0/bfe2629c1cc18e185eccab67e7305149,http://dealer-cdn.com/yWOEQR/5rkxBg/289cf0d48c66b5c1d18b9e77b64966b7,http://dealer-cdn.com/yWOEQR/IXSdEG/e8b0b4186fa97d8725ed3c4e40586da2,http://dealer-cdn.com/yWOEQR/Sfcw52/e9abaa508cfae1ae43086818f789d023,http://dealer-cdn.com/yWOEQR/2QROwC/12b768d3151343276d543bcac601cc7e,http://dealer-cdn.com/yWOEQR/sJPops/4a373a83504d149dbd9388b9f072b5f0"
